"","X","Var1","Var2","log_fold_change","Sensitive"
"834",9661,"HCC827","prednisolone-acetate",NA,NA
"835",9667,"NCIH1693","prednisolone-acetate",-0.19879775439,TRUE
"836",9672,"PC14","prednisolone-acetate",-0.160090352327,TRUE
"837",9673,"NCIH1650","prednisolone-acetate",0.480868149126,FALSE
"838",9685,"RERFLCMS","prednisolone-acetate",-0.974039708332,TRUE
"839",9686,"HCC4006","prednisolone-acetate",0.0967670470584,TRUE
"840",9722,"CORL105","prednisolone-acetate",-0.954536175219,TRUE
"841",9792,"SKLU1","prednisolone-acetate",-0.565914610481,TRUE
"842",9793,"NCIH2122","prednisolone-acetate",-2.714667401,TRUE
"843",9809,"NCIH522","prednisolone-acetate",0.32344964087,FALSE
"844",9844,"NCIH1944","prednisolone-acetate",-0.528320166469,TRUE
"845",9846,"NCIH838","prednisolone-acetate",-0.452154364779,TRUE
"846",9866,"NCIH2228","prednisolone-acetate",-0.375290470838,TRUE
"847",9891,"RERFLCKJ","prednisolone-acetate",0.200444794337,TRUE
"848",9900,"NCIH1792","prednisolone-acetate",0.0940216012084,TRUE
"849",9912,"NCIH2030","prednisolone-acetate",-0.614120739383,TRUE
"850",9915,"ABC1","prednisolone-acetate",-0.138572699572,TRUE
"851",9933,"HCC78","prednisolone-acetate",-0.958265825646,TRUE
"852",9945,"NCIH1975","prednisolone-acetate",-2.42318124309,TRUE
"853",9946,"NCIH1437","prednisolone-acetate",-0.70765376774,TRUE
"854",9947,"NCIH2073","prednisolone-acetate",-0.393848531078,TRUE
"855",9975,"NCIH441","prednisolone-acetate",-0.328651368372,TRUE
"856",9990,"NCIH1355","prednisolone-acetate",-0.102744988593,TRUE
"857",9991,"HCC44","prednisolone-acetate",-0.392685064278,TRUE
"858",9997,"SW1573","prednisolone-acetate",-0.711842881265,TRUE
"859",10001,"A549","prednisolone-acetate",-0.93416980147,TRUE
"860",10015,"EKVX","prednisolone-acetate",-1.40808185625,TRUE
"861",10029,"NCIH1838","prednisolone-acetate",-0.274422263444,TRUE
"862",10037,"NCIH1623","prednisolone-acetate",-0.262959480359,TRUE
"863",10049,"NCIH1648","prednisolone-acetate",0.259913347591,TRUE
"864",10053,"RERFLCAD2","prednisolone-acetate",1.31892164439,FALSE
"865",10058,"NCIH2023","prednisolone-acetate",0.448382206068,FALSE
"866",10061,"NCIH2126","prednisolone-acetate",-0.0496675168473,TRUE
"867",10062,"LXF289","prednisolone-acetate",0.354552522119,FALSE
"868",10064,"RERFLCAD1","prednisolone-acetate",-0.523111443085,TRUE
"869",10091,"NCIH322","prednisolone-acetate",NA,NA
"870",10094,"NCIH2087","prednisolone-acetate",-0.45321241902,TRUE
"871",10097,"NCIH1373","prednisolone-acetate",-1.12212819265,TRUE
"872",10102,"NCIH1435","prednisolone-acetate",-0.447875827967,TRUE
"873",10108,"NCIH358","prednisolone-acetate",NA,NA
"874",10113,"NCIH1568","prednisolone-acetate",-1.60165769178,TRUE
"875",10115,"NCIH2347","prednisolone-acetate",-0.104712034783,TRUE
"876",10124,"NCIH2009","prednisolone-acetate",-0.490512768631,TRUE
"877",10125,"NCIH1793","prednisolone-acetate",0.681580442178,FALSE
"878",10128,"NCIH1563","prednisolone-acetate",0.414698331389,FALSE
"879",10129,"NCIH1651","prednisolone-acetate",-0.854651924494,TRUE
"880",10135,"NCIH23","prednisolone-acetate",-1.35718304552,TRUE
"881",10144,"NCIH1573","prednisolone-acetate",NA,NA
"882",10158,"NCIH650","prednisolone-acetate",-0.216802380685,TRUE
"1030",11933,"HCC827","betamethasone",-0.313141636977,TRUE
"1031",11939,"NCIH1693","betamethasone",0.339214941957,FALSE
"1032",11944,"PC14","betamethasone",0.260480163722,TRUE
"1033",11945,"NCIH1650","betamethasone",0.640027616852,FALSE
"1034",11957,"RERFLCMS","betamethasone",0.334448635417,FALSE
"1035",11958,"HCC4006","betamethasone",0.454032391935,FALSE
"1036",11994,"CORL105","betamethasone",-0.501682080851,TRUE
"1037",12064,"SKLU1","betamethasone",0.469116712706,FALSE
"1038",12065,"NCIH2122","betamethasone",-1.74487165153,TRUE
"1039",12081,"NCIH522","betamethasone",0.965581538399,FALSE
"1040",12116,"NCIH1944","betamethasone",-0.1751307331,TRUE
"1041",12118,"NCIH838","betamethasone",0.103040797561,TRUE
"1042",12138,"NCIH2228","betamethasone",0.0756333349582,TRUE
"1043",12163,"RERFLCKJ","betamethasone",0.957497276972,FALSE
"1044",12172,"NCIH1792","betamethasone",0.772579087011,FALSE
"1045",12184,"NCIH2030","betamethasone",0.246846036445,TRUE
"1046",12187,"ABC1","betamethasone",0.85296467749,FALSE
"1047",12205,"HCC78","betamethasone",0.374014471172,FALSE
"1048",12217,"NCIH1975","betamethasone",0.0217218205746,TRUE
"1049",12218,"NCIH1437","betamethasone",0.488597083706,FALSE
"1050",12219,"NCIH2073","betamethasone",0.5159481484,FALSE
"1051",12247,"NCIH441","betamethasone",0.051565477172,TRUE
"1052",12262,"NCIH1355","betamethasone",0.863181835598,FALSE
"1053",12263,"HCC44","betamethasone",0.707409393066,FALSE
"1054",12269,"SW1573","betamethasone",0.22225527979,TRUE
"1055",12273,"A549","betamethasone",-0.428680113705,TRUE
"1056",12287,"EKVX","betamethasone",-0.239235685547,TRUE
"1057",12301,"NCIH1838","betamethasone",0.660692062648,FALSE
"1058",12309,"NCIH1623","betamethasone",0.206599464355,TRUE
"1059",12321,"NCIH1648","betamethasone",0.908247567659,FALSE
"1060",12325,"RERFLCAD2","betamethasone",1.06043551212,FALSE
"1061",12330,"NCIH2023","betamethasone",0.059997424541,TRUE
"1062",12333,"NCIH2126","betamethasone",0.299834030775,TRUE
"1063",12334,"LXF289","betamethasone",0.803455529825,FALSE
"1064",12336,"RERFLCAD1","betamethasone",0.201480863132,TRUE
"1065",12363,"NCIH322","betamethasone",0.182670427805,TRUE
"1066",12366,"NCIH2087","betamethasone",0.724531938442,FALSE
"1067",12369,"NCIH1373","betamethasone",-0.524117787036,TRUE
"1068",12374,"NCIH1435","betamethasone",0.18327791377,TRUE
"1069",12380,"NCIH358","betamethasone",0.432025871242,FALSE
"1070",12385,"NCIH1568","betamethasone",0.129404706958,TRUE
"1071",12387,"NCIH2347","betamethasone",-0.301682320731,TRUE
"1072",12396,"NCIH2009","betamethasone",0.182387165978,TRUE
"1073",12397,"NCIH1793","betamethasone",0.165945634044,TRUE
"1074",12400,"NCIH1563","betamethasone",-0.26393235798,TRUE
"1075",12401,"NCIH1651","betamethasone",0.89031573792,FALSE
"1076",12407,"NCIH23","betamethasone",0.125567281316,TRUE
"1077",12416,"NCIH1573","betamethasone",1.03024494501,FALSE
"1078",12430,"NCIH650","betamethasone",0.201978537707,TRUE
"7204",83501,"HCC827","fluocinolone-acetonide",NA,NA
"7205",83507,"NCIH1693","fluocinolone-acetonide",0.318334245591,FALSE
"7206",83512,"PC14","fluocinolone-acetonide",-0.323281657,TRUE
"7207",83513,"NCIH1650","fluocinolone-acetonide",0.394013357052,FALSE
"7208",83525,"RERFLCMS","fluocinolone-acetonide",-0.0167173455338,TRUE
"7209",83526,"HCC4006","fluocinolone-acetonide",0.413302757098,FALSE
"7210",83562,"CORL105","fluocinolone-acetonide",-0.432819566445,TRUE
"7211",83632,"SKLU1","fluocinolone-acetonide",-0.205800273886,TRUE
"7212",83633,"NCIH2122","fluocinolone-acetonide",-1.26525425566,TRUE
"7213",83649,"NCIH522","fluocinolone-acetonide",0.464106792051,FALSE
"7214",83684,"NCIH1944","fluocinolone-acetonide",-0.363420227663,TRUE
"7215",83686,"NCIH838","fluocinolone-acetonide",0.170542248225,TRUE
"7216",83706,"NCIH2228","fluocinolone-acetonide",-1.08687415767,TRUE
"7217",83731,"RERFLCKJ","fluocinolone-acetonide",0.711812573342,FALSE
"7218",83740,"NCIH1792","fluocinolone-acetonide",0.434244805681,FALSE
"7219",83752,"NCIH2030","fluocinolone-acetonide",0.4775434943,FALSE
"7220",83755,"ABC1","fluocinolone-acetonide",0.190584282536,TRUE
"7221",83773,"HCC78","fluocinolone-acetonide",-0.261769946346,TRUE
"7222",83785,"NCIH1975","fluocinolone-acetonide",-0.0302393606167,TRUE
"7223",83786,"NCIH1437","fluocinolone-acetonide",0.707378375137,FALSE
"7224",83787,"NCIH2073","fluocinolone-acetonide",-0.348693881192,TRUE
"7225",83815,"NCIH441","fluocinolone-acetonide",-0.0347232741915,TRUE
"7226",83830,"NCIH1355","fluocinolone-acetonide",-0.188295994635,TRUE
"7227",83831,"HCC44","fluocinolone-acetonide",0.553399792798,FALSE
"7228",83837,"SW1573","fluocinolone-acetonide",-0.173993823974,TRUE
"7229",83841,"A549","fluocinolone-acetonide",-0.265532255041,TRUE
"7230",83855,"EKVX","fluocinolone-acetonide",-0.807904267138,TRUE
