"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count","logqvalue"
"1","hsa00591","Linoleic acid metabolism","14/51","444/20548",2.46136465742673e-12,6.03034341069548e-10,4.89682021319633e-10,"norgestrel/ritonavir/dacarbazine/diflorasone/terbinafine/tranylcypromine/warfarin/isotretinoin/aprepitant/phenytoin/voriconazole/chloroquine/rifapentine/treprostinil",14,21.4372648715564
"2","hsa05204","Chemical carcinogenesis - DNA adducts","16/51","732/20548",1.28204139404438e-11,1.57050070770436e-09,1.27529380775993e-09,"norgestrel/triamcinolone/metyrapone/ritonavir/dacarbazine/terbinafine/tranylcypromine/warfarin/isotretinoin/aprepitant/phenytoin/everolimus/voriconazole/chloroquine/rifapentine/treprostinil",16,20.4800892474239
"3","hsa00590","Arachidonic acid metabolism","15/51","790/20548",4.55418027903496e-10,3.71924722787855e-08,3.02014060609687e-08,"norgestrel/ritonavir/dacarbazine/diflorasone/terbinafine/tranylcypromine/warfarin/isotretinoin/aprepitant/phenytoin/deferiprone/voriconazole/chloroquine/rifapentine/treprostinil",15,17.3153773553392
"4","hsa00982","Drug metabolism - cytochrome P450","15/51","853/20548",1.30646040533487e-09,8.00206998267605e-08,6.49792148969183e-08,"norgestrel/triamcinolone/ritonavir/dacarbazine/terbinafine/tranylcypromine/warfarin/isotretinoin/aprepitant/phenytoin/everolimus/voriconazole/chloroquine/rifapentine/treprostinil",15,16.549198389005
"5","hsa00980","Metabolism of xenobiotics by cytochrome P450","14/51","869/20548",1.58480578906958e-08,7.45630622901186e-07,6.05474490776903e-07,"norgestrel/triamcinolone/metyrapone/ritonavir/dacarbazine/tranylcypromine/warfarin/isotretinoin/aprepitant/phenytoin/everolimus/voriconazole/chloroquine/rifapentine",14,14.3172534040283
"6","hsa00830","Retinol metabolism","13/51","732/20548",1.82603417853352e-08,7.45630622901186e-07,6.05474490776903e-07,"triamcinolone/ritonavir/terbinafine/tranylcypromine/warfarin/isotretinoin/aprepitant/phenytoin/everolimus/voriconazole/chloroquine/rifapentine/treprostinil",13,14.3172534040283
"7","hsa04726","Serotonergic synapse","16/51","1377/20548",1.15688671771206e-07,4.04910351199223e-06,3.28799382928692e-06,"midostaurin/terbinafine/tranylcypromine/warfarin/isotretinoin/aprepitant/phenytoin/atomoxetine/voriconazole/chloroquine/rifapentine/dopamine/treprostinil/amisulpride/spironolactone/zolpidem",16,12.6252329575097
"8","hsa00140","Steroid hormone biosynthesis","11/51","907/20548",1.09787764818205e-05,0.000336225029755754,0.000273024836192642,"norgestrel/triamcinolone/metyrapone/ritonavir/dacarbazine/tranylcypromine/isotretinoin/phenytoin/everolimus/rifapentine/spironolactone",11,8.20594779185267
"9","hsa00983","Drug metabolism - other enzymes","10/51","820/20548",2.80285325649346e-05,0.000762998942045443,0.000619578088277503,"norgestrel/clofarabine/pentoxifylline/ritonavir/dacarbazine/tranylcypromine/phenytoin/mycophenolate-mofetil/chloroquine/rifapentine",10,7.38647181435047
"10","hsa04725","Cholinergic synapse","10/51","1042/20548",0.000205928473414452,0.00504524759865408,0.004096892786877,"midostaurin/pentoxifylline/methylene-blue/cyclopentolate/chloroquine/oxybutynin/donepezil/promazine/baricitinib/spironolactone",10,5.49752644944983
"11","hsa05032","Morphine addiction","8/51","825/20548",0.0008986119193962,0.0200145382047335,0.0162524069632423,"midostaurin/pentoxifylline/diphenoxylate/methylnaltrexone/dopamine/promazine/spironolactone/zolpidem",8,4.11951426036029
"12","hsa04270","Vascular smooth muscle contraction","9/51","1253/20548",0.00337968438791343,0.0690018895865658,0.056031609589091,"midostaurin/pentoxifylline/diflorasone/alfuzosin/chloroquine/labetalol/treprostinil/promazine/spironolactone",9,2.88183929054483
"13","hsa05322","Systemic lupus erythematosus","4/51","266/20548",0.00425734968554517,0.0802346671506589,0.0651529627990313,"methylprednisolone/pentoxifylline/atomoxetine/chloroquine",4,2.7310174998677
"14","hsa01523","Antifolate resistance","5/51","484/20548",0.00684658272835972,0.11381677366472,0.0924226432766144,"floxuridine/methylprednisolone/pentoxifylline/chloroquine/fluorouracil",5,2.38138327324987
"15","hsa05332","Graft-versus-host disease","3/51","157/20548",0.00696837389783997,0.11381677366472,0.0924226432766144,"methylprednisolone/pentoxifylline/chloroquine",3,2.38138327324987
"16","hsa05330","Allograft rejection","3/51","164/20548",0.00785344313274268,0.114573993037293,0.0930375281806587,"methylprednisolone/pentoxifylline/chloroquine",3,2.37475233840045
"17","hsa05310","Asthma","3/51","165/20548",0.0079850494320022,0.114573993037293,0.0930375281806587,"methylprednisolone/pentoxifylline/chloroquine",3,2.37475233840045
"18","hsa04640","Hematopoietic cell lineage","5/51","509/20548",0.00841768112110722,0.114573993037293,0.0930375281806587,"midostaurin/methylprednisolone/pentoxifylline/chloroquine/ezetimibe",5,2.37475233840045
"19","hsa04924","Renin secretion","6/51","740/20548",0.00970594371507856,0.125155590010224,0.101630103166197,"midostaurin/pentoxifylline/dinoprostone/labetalol/treprostinil/spironolactone",6,2.2864154967174
"20","hsa00564","Glycerophospholipid metabolism","4/51","353/20548",0.0113456940606166,0.136115050178845,0.110529514430941,"pentoxifylline/diflorasone/methylene-blue/donepezil",4,2.20247269476635
"21","hsa05012","Parkinson disease","8/51","1257/20548",0.0116670043010438,0.136115050178845,0.110529514430941,"midostaurin/mebendazole/pentoxifylline/tranylcypromine/atomoxetine/methylene-blue/dopamine/promazine",8,2.20247269476635
"22","hsa05321","Inflammatory bowel disease","4/51","373/20548",0.0136554166136628,0.151732742367958,0.12321155019353,"methylprednisolone/pentoxifylline/isotretinoin/chloroquine",4,2.09385248070626
"23","hsa01232","Nucleotide metabolism","5/51","583/20548",0.014509855548627,0.151732742367958,0.12321155019353,"floxuridine/clofarabine/pentoxifylline/mycophenolate-mofetil/fluorouracil",5,2.09385248070626
"24","hsa04728","Dopaminergic synapse","8/51","1323/20548",0.0155225230645411,0.151732742367958,0.12321155019353,"midostaurin/tranylcypromine/phenytoin/atomoxetine/dopamine/promazine/amisulpride/spironolactone",8,2.09385248070626
"25","hsa05143","African trypanosomiasis","4/51","388/20548",0.0155716118959802,0.151732742367958,0.12321155019353,"midostaurin/methylprednisolone/pentoxifylline/chloroquine",4,2.09385248070626
"26","hsa05221","Acute myeloid leukemia","6/51","827/20548",0.0161022502104772,0.151732742367958,0.12321155019353,"midostaurin/pentoxifylline/isotretinoin/everolimus/chloroquine/treprostinil",6,2.09385248070626
"27","hsa03030","DNA replication","2/51","81/20548",0.0172713447559398,0.156279635878413,0.126903764472696,"clofarabine/dacarbazine",2,2.06432623982632
"28","hsa05140","Leishmaniasis","5/51","630/20548",0.019630994655592,0.156279635878413,0.126903764472696,"midostaurin/methylprednisolone/pentoxifylline/chloroquine/baricitinib",5,2.06432623982632
"29","hsa05020","Prion disease","8/51","1382/20548",0.0196975842545113,0.156279635878413,0.126903764472696,"methylprednisolone/mebendazole/pentoxifylline/atomoxetine/chloroquine/dopamine/promazine/spironolactone",8,2.06432623982632
"30","hsa05410","Hypertrophic cardiomyopathy","4/51","419/20548",0.0200512488574521,0.156279635878413,0.126903764472696,"methylprednisolone/pentoxifylline/chloroquine/spironolactone",4,2.06432623982632
"31","hsa04114","Oocyte meiosis","6/51","871/20548",0.0202596162195931,0.156279635878413,0.126903764472696,"norgestrel/midostaurin/nilutamide/chloroquine/norgestimate/spironolactone",6,2.06432623982632
