"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count","logqvalue"
"1","hsa05169","Epstein-Barr virus infection","8/21","1405/20540",4.27147361724486e-05,0.00490265857329371,0.00292203635226349,"fulvestrant/rasagiline/amrinone/temsirolimus/loratadine/atorvastatin/diclofenac/pyrimethamine",8,5.83547452484686
"2","hsa04152","AMPK signaling pathway","7/21","1016/20540",4.47731376556503e-05,0.00490265857329371,0.00292203635226349,"fulvestrant/nefazodone/temsirolimus/fenoldopam/balsalazide/atorvastatin/diclofenac",7,5.83547452484686
"3","hsa04933","AGE-RAGE signaling pathway in diabetic complications","7/21","1208/20540",0.000133976829859102,0.00771248848670972,0.00459672469287193,"fulvestrant/rasagiline/amrinone/loratadine/atorvastatin/diclofenac/pyrimethamine",7,5.38241125238477
"4","hsa00982","Drug metabolism - cytochrome P450","6/21","853/20540",0.000159962274926321,0.00771248848670972,0.00459672469287193,"rasagiline/nefazodone/loratadine/atorvastatin/triamcinolone/diclofenac",6,5.38241125238477
"5","hsa05160","Hepatitis C","7/21","1262/20540",0.000176084212025336,0.00771248848670972,0.00459672469287193,"fulvestrant/rasagiline/amrinone/temsirolimus/atorvastatin/diclofenac/pyrimethamine",7,5.38241125238477
"6","hsa05321","Inflammatory bowel disease","4/21","373/20540",0.000501435324669103,0.00923888480518864,0.00550647303938184,"amrinone/atorvastatin/diclofenac/pyrimethamine",4,5.20183096251548
"7","hsa05332","Graft-versus-host disease","3/21","157/20540",0.000526634521142732,0.00923888480518864,0.00550647303938184,"amrinone/atorvastatin/diclofenac",3,5.20183096251548
"8","hsa05166","Human T-cell leukemia virus 1 infection","7/21","1523/20540",0.000559257621457038,0.00923888480518864,0.00550647303938184,"fulvestrant/rasagiline/amrinone/temsirolimus/loratadine/atorvastatin/diclofenac",7,5.20183096251548
"9","hsa05143","African trypanosomiasis","4/21","388/20540",0.000581625724838527,0.00923888480518864,0.00550647303938184,"amrinone/loratadine/atorvastatin/diclofenac",4,5.20183096251548
"10","hsa05330","Allograft rejection","3/21","164/20540",0.000598001995291162,0.00923888480518864,0.00550647303938184,"amrinone/atorvastatin/diclofenac",3,5.20183096251548
"11","hsa05310","Asthma","3/21","165/20540",0.000608676107949989,0.00923888480518864,0.00550647303938184,"amrinone/atorvastatin/diclofenac",3,5.20183096251548
"12","hsa04650","Natural killer cell mediated cytotoxicity","5/21","707/20540",0.00061251683615286,0.00923888480518864,0.00550647303938184,"amrinone/temsirolimus/loratadine/atorvastatin/diclofenac",5,5.20183096251548
"13","hsa04217","Necroptosis","6/21","1107/20540",0.000651516948689445,0.00923888480518864,0.00550647303938184,"rasagiline/amrinone/temsirolimus/atorvastatin/diclofenac/pyrimethamine",6,5.20183096251548
"14","hsa05161","Hepatitis B","7/21","1566/20540",0.000661747200717805,0.00923888480518864,0.00550647303938184,"fulvestrant/rasagiline/amrinone/temsirolimus/atorvastatin/diclofenac/pyrimethamine",7,5.20183096251548
"15","hsa04060","Cytokine-cytokine receptor interaction","5/21","720/20540",0.000665381441176153,0.00923888480518864,0.00550647303938184,"riluzole/amrinone/temsirolimus/atorvastatin/diclofenac",5,5.20183096251548
"16","hsa00830","Retinol metabolism","5/21","732/20540",0.000717173706338844,0.00923888480518864,0.00550647303938184,"nefazodone/loratadine/atorvastatin/triamcinolone/diclofenac",5,5.20183096251548
"17","hsa05204","Chemical carcinogenesis - DNA adducts","5/21","732/20540",0.000717173706338844,0.00923888480518864,0.00550647303938184,"nefazodone/loratadine/atorvastatin/triamcinolone/diclofenac",5,5.20183096251548
"18","hsa04064","NF-kappa B signaling pathway","5/21","747/20540",0.000786126129202395,0.00956453457196247,0.0057005637439238,"rasagiline/amrinone/loratadine/atorvastatin/diclofenac",5,5.16719020658938
"19","hsa05145","Toxoplasmosis","6/21","1175/20540",0.000892289652807823,0.00985102261889566,0.00587131364932978,"rasagiline/amrinone/balsalazide/atorvastatin/diclofenac/pyrimethamine",6,5.13767687983367
"20","hsa05144","Malaria","4/21","437/20540",0.000907476399375948,0.00985102261889566,0.00587131364932978,"amrinone/loratadine/atorvastatin/diclofenac",4,5.13767687983367
"21","hsa04940","Type I diabetes mellitus","3/21","192/20540",0.000944618607291365,0.00985102261889566,0.00587131364932978,"amrinone/atorvastatin/diclofenac",3,5.13767687983367
"22","hsa04621","NOD-like receptor signaling pathway","6/21","1226/20540",0.00111455772165029,0.0110949155018825,0.00661268696098739,"rasagiline/amrinone/temsirolimus/atorvastatin/diclofenac/ivermectin",6,5.01876520832409
"23","hsa05216","Thyroid cancer","4/21","475/20540",0.00123644290842519,0.0117730868237007,0.0070168842400331,"fulvestrant/rasagiline/balsalazide/diclofenac",4,4.95943599992187
"24","hsa01523","Antifolate resistance","4/21","484/20540",0.00132519632975606,0.0120924165090241,0.00720720810919963,"amrinone/atorvastatin/diclofenac/pyrimethamine",4,4.9326736274751
"25","hsa00980","Metabolism of xenobiotics by cytochrome P450","5/21","869/20540",0.0015480724688188,0.0128024529244596,0.00763039732099492,"nefazodone/loratadine/atorvastatin/triamcinolone/diclofenac",5,4.87561536151666
"26","hsa05164","Influenza A","6/21","1317/20540",0.00161580356369015,0.0128024529244596,0.00763039732099492,"rasagiline/amrinone/temsirolimus/loratadine/atorvastatin/diclofenac",6,4.87561536151666
"27","hsa04115","p53 signaling pathway","4/21","512/20540",0.00162994767955419,0.0128024529244596,0.00763039732099492,"fulvestrant/rasagiline/temsirolimus/atorvastatin",4,4.87561536151666
