"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"1","alpidem",NA,"GI1","trt_cp","up",0.51100342889872,2.12805318514076e-05,0.000685111130652098,1.64168264892477,0,19,83,NA,99.4554084928701
"2","tofogliflozin",NA,"GI1","trt_cp","down",-0.467920572083254,2.315182606329e-05,0.000685111130652098,-1.51832031038467,0,19,83,"GCK; IL6ST",-98.9314976758843
"3","BRD-K84214706",NA,"GI1","trt_cp","up",0.457594050803528,2.35870107637278e-05,0.000685111130652098,1.47009622826668,0,19,83,NA,97.8442842511621
"4","LY-2140023","9834591","GI1","trt_cp","up",0.452631718806913,2.38046031139467e-05,0.000685111130652098,1.45415391970996,0,19,83,"GRM2; GRM3",97.7979988970299
"5","suprofen","5359","GI1","trt_cp","down",-0.44620565360246,2.41092324042532e-05,0.000685111130652098,-1.44785920280621,0,19,83,"CYP2C9",-97.548845820531
"6","piperine","638024","GI1","trt_cp","down",-0.444897967650541,2.41527508742969e-05,0.000685111130652098,-1.44361599090474,0,19,83,"MAOA; MAOB; NR1I2; TRPV1",-98.3967541164421
"7","CO-101244","6918409","GI1","trt_cp","down",-0.437909817169055,2.44573801646034e-05,0.000685111130652098,-1.42094066641361,0,19,83,"GRIN2B",-97.8383754825494
"8","salicylic-acid",NA,"GI1","trt_cp","up",0.431882194332737,2.47184909848661e-05,0.000685111130652098,1.38749265605444,0,19,83,NA,94.270464035295
"9","trandolapril",NA,"GI1","trt_cp","down",-0.427424050271754,2.4936083335085e-05,0.000685111130652098,-1.38691618918396,0,19,83,"ACE",-95.5654691562278
"10","desoxypeganine","442894","GI1","trt_cp","down",-0.421521150764867,2.51536756853038e-05,0.000685111130652098,-1.36776231404749,0,19,83,"ACHE; MAOA",-95.4226739147562
"11","AZD-1208",NA,"GI1","trt_cp","up",0.420796954988997,2.51971941553476e-05,0.000685111130652098,1.35187949954585,0,19,83,NA,95.1715512487198
"12","secnidazole","71815","GI1","trt_cp","up",0.419048832442338,2.52842310954352e-05,0.000685111130652098,1.34626336804702,0,19,83,NA,93.9976758843457
"13","pargyline","9373","GI1","trt_cp","up",0.418491225907601,2.5327749565479e-05,0.000685111130652098,1.34447196524768,0,19,83,"MAOA; MAOB; TH",95.4029780193808
