"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"1","hsa05204","Chemical carcinogenesis - DNA adducts","4/14","732/20540",0.00120330209053745,0.0377639060419642,0.0301562952059242,"suprofen/felbamate/vardenafil/diltiazem",4
"2","hsa00982","Drug metabolism - cytochrome P450","4/14","853/20540",0.0021172643520928,0.0377639060419642,0.0301562952059242,"suprofen/felbamate/vardenafil/diltiazem",4
"3","hsa00980","Metabolism of xenobiotics by cytochrome P450","4/14","869/20540",0.00226648134011879,0.0377639060419642,0.0301562952059242,"suprofen/felbamate/vardenafil/diltiazem",4
"4","hsa05410","Hypertrophic cardiomyopathy","3/14","419/20540",0.00259492851320308,0.0377639060419642,0.0301562952059242,"trandolapril/nimodipine/diltiazem",3
"5","hsa00140","Steroid hormone biosynthesis","4/14","906/20540",0.00263947146611453,0.0377639060419642,0.0301562952059242,"felbamate/abiraterone/vardenafil/diltiazem",4
"6","hsa04927","Cortisol synthesis and secretion","3/14","434/20540",0.00286701902959076,0.0377639060419642,0.0301562952059242,"abiraterone/nimodipine/diltiazem",3
"7","hsa00591","Linoleic acid metabolism","3/14","443/20540",0.00303847519877873,0.0377639060419642,0.0301562952059242,"suprofen/felbamate/vardenafil",3
"8","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","2/14","228/20540",0.0102244200873995,0.0892703137817361,0.0712866389545624,"nimodipine/diltiazem",2
"9","hsa04726","Serotonergic synapse","4/14","1377/20540",0.0116925262816212,0.0892703137817361,0.0712866389545624,"suprofen/vardenafil/nimodipine/diltiazem",4
"10","hsa00830","Retinol metabolism","3/14","732/20540",0.0122291466241467,0.0892703137817361,0.0712866389545624,"suprofen/vardenafil/diltiazem",3
"11","hsa04924","Renin secretion","3/14","740/20540",0.012594204450556,0.0892703137817361,0.0712866389545624,"trandolapril/nimodipine/diltiazem",3
"12","hsa04713","Circadian entrainment","3/14","766/20540",0.0138245063772511,0.0892703137817361,0.0712866389545624,"felbamate/nimodipine/diltiazem",3
"13","hsa00590","Arachidonic acid metabolism","3/14","773/20540",0.0141672680186897,0.0892703137817361,0.0712866389545624,"suprofen/felbamate/vardenafil",3
"14","hsa04720","Long-term potentiation","3/14","777/20540",0.0143653378499346,0.0892703137817361,0.0712866389545624,"felbamate/nimodipine/diltiazem",3
"15","hsa04724","Glutamatergic synapse","3/14","824/20540",0.0168136500890081,0.0975191705162468,0.077873747780669,"felbamate/nimodipine/diltiazem",3
"16","hsa05031","Amphetamine addiction","3/14","916/20540",0.0222603701184773,0.12104076251922,0.096656870251283,"felbamate/nimodipine/diltiazem",3
"17","hsa04934","Cushing syndrome","3/14","945/20540",0.0241589639469708,0.123637050787439,0.0987301313003139,"abiraterone/nimodipine/diltiazem",3
"18","hsa04260","Cardiac muscle contraction","2/14","401/20540",0.029630310282061,0.14262353895645,0.11389175524653,"nimodipine/diltiazem",2
"19","hsa04725","Cholinergic synapse","3/14","1042/20540",0.0311476694272707,0.14262353895645,0.11389175524653,"pralidoxime/nimodipine/diltiazem",3
"20","hsa04261","Adrenergic signaling in cardiomyocytes","3/14","1089/20540",0.0348879778635241,0.15176270370633,0.121189817841715,"ethotoin/nimodipine/diltiazem",3
"21","hsa05414","Dilated cardiomyopathy","2/14","520/20540",0.0476102898042456,0.197242629189018,0.157507725668181,"nimodipine/diltiazem",2
"22","hsa04728","Dopaminergic synapse","3/14","1323/20540",0.0569119761765172,0.22154745360421,0.176916296889024,"felbamate/nimodipine/diltiazem",3
"23","hsa04911","Insulin secretion","2/14","595/20540",0.0605687390042756,0.22154745360421,0.176916296889024,"nimodipine/diltiazem",2
"24","hsa05020","Prion disease","3/14","1382/20540",0.0633394252176164,0.22154745360421,0.176916296889024,"felbamate/nimodipine/diltiazem",3
"25","hsa04727","GABAergic synapse","2/14","612/20540",0.06366306138052,0.22154745360421,0.176916296889024,"nimodipine/diltiazem",2
"26","hsa04022","cGMP-PKG signaling pathway","3/14","1509/20540",0.0783189087195261,0.262067117638414,0.209273197388207,"vardenafil/nimodipine/diltiazem",3
"27","hsa04929","GnRH secretion","2/14","729/20540",0.086369845372027,0.275521719969842,0.220017344440527,"nimodipine/diltiazem",2
