"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count","logqvalue"
"1","hsa04976","Bile secretion","2/2","810/20540",0.0015532945066201,0.067631881014387,0.0625330336548387,"etodolac/vinblastine",2,2.77206032338963
"2","hsa05226","Gastric cancer","2/2","1023/20540",0.00247825958955326,0.067631881014387,0.0625330336548387,"etodolac/vinblastine",2,2.77206032338963
"3","hsa04659","Th17 cell differentiation","2/2","1076/20540",0.00274183301409677,0.067631881014387,0.0625330336548387,"etodolac/vinblastine",2,2.77206032338963
"4","hsa04932","Non-alcoholic fatty liver disease","2/2","1260/20540",0.0037602484512685,0.0695645963484672,0.0643200392980138,"etodolac/vinblastine",2,2.74388404313503
"5","hsa02010","ABC transporters","1/2","199/20540",0.0192834275003365,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"6","hsa05321","Inflammatory bowel disease","1/2","373/20540",0.035990470642855,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"7","hsa05216","Thyroid cancer","1/2","475/20540",0.0457175232640986,0.151949303867606,0.140493666449422,"etodolac",1,1.96259286987621
"8","hsa04145","Phagosome","1/2","480/20540",0.0461930714090701,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"9","hsa01523","Antifolate resistance","1/2","484/20540",0.0465734245909166,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"10","hsa04137","Mitophagy - animal","1/2","523/20540",0.050277892965685,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"11","hsa05323","Rheumatoid arthritis","1/2","528/20540",0.050752303322252,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"12","hsa05030","Cocaine addiction","1/2","617/20540",0.0591769769654266,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"13","hsa05140","Leishmaniasis","1/2","630/20540",0.0604044041323906,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"14","hsa04658","Th1 and Th2 cell differentiation","1/2","662/20540",0.0634223499473984,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"15","hsa05211","Renal cell carcinoma","1/2","695/20540",0.0665295220771959,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"16","hsa04920","Adipocytokine signaling pathway","1/2","718/20540",0.0686920738293829,0.151949303867606,0.140493666449422,"etodolac",1,1.96259286987621
"17","hsa05222","Small cell lung cancer","1/2","720/20540",0.0688800032882085,0.151949303867606,0.140493666449422,"etodolac",1,1.96259286987621
"18","hsa03320","PPAR signaling pathway","1/2","749/20540",0.0716028494583156,0.151949303867606,0.140493666449422,"etodolac",1,1.96259286987621
"19","hsa04662","B cell receptor signaling pathway","1/2","752/20540",0.0718842956423701,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"20","hsa05133","Pertussis","1/2","757/20540",0.0723532778000939,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"21","hsa01524","Platinum drug resistance","1/2","758/20540",0.0724470600092837,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"22","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","1/2","788/20540",0.0752583218199419,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"23","hsa04310","Wnt signaling pathway","1/2","797/20540",0.0761008683553691,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"24","hsa04928","Parathyroid hormone synthesis, secretion and action","1/2","806/20540",0.0769430308872099,0.151949303867606,0.140493666449422,"etodolac",1,1.96259286987621
"25","hsa04530","Tight junction","1/2","869/20540",0.0828274165096795,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"26","hsa05231","Choline metabolism in cancer","1/2","912/20540",0.0868329389553295,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"27","hsa05031","Amphetamine addiction","1/2","916/20540",0.0872051000606678,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"28","hsa05210","Colorectal cancer","1/2","949/20540",0.0902725349304597,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"29","hsa04657","IL-17 signaling pathway","1/2","954/20540",0.0907368474149425,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"30","hsa05223","Non-small cell lung cancer","1/2","973/20540",0.0925001539569936,0.151949303867606,0.140493666449422,"etodolac",1,1.96259286987621
"31","hsa04620","Toll-like receptor signaling pathway","1/2","981/20540",0.0932420868120227,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"32","hsa04012","ErbB signaling pathway","1/2","987/20540",0.0937983373403239,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"33","hsa04540","Gap junction","1/2","994/20540",0.0944470805842906,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"34","hsa05202","Transcriptional misregulation in cancer","1/2","1001/20540",0.0950955915297911,0.151949303867606,0.140493666449422,"etodolac",1,1.96259286987621
"35","hsa04625","C-type lectin receptor signaling pathway","1/2","1019/20540",0.0967621244273071,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"36","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","1/2","1027/20540",0.0975023126734507,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"37","hsa04668","TNF signaling pathway","1/2","1032/20540",0.0979647762517772,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"38","hsa05224","Breast cancer","1/2","1048/20540",0.0994438632505393,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"39","hsa04660","T cell receptor signaling pathway","1/2","1113/20540",0.105440174066456,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"40","hsa05162","Measles","1/2","1120/20540",0.106084735938038,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"41","hsa05142","Chagas disease","1/2","1129/20540",0.106913117007837,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"42","hsa04912","GnRH signaling pathway","1/2","1132/20540",0.107189158696972,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"43","hsa04921","Oxytocin signaling pathway","1/2","1148/20540",0.108660660439709,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"44","hsa05130","Pathogenic Escherichia coli infection","1/2","1155/20540",0.109304060818962,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"45","hsa04722","Neurotrophin signaling pathway","1/2","1164/20540",0.110130948541481,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"46","hsa05014","Amyotrophic lateral sclerosis","1/2","1174/20540",0.111049262303036,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"47","hsa04919","Thyroid hormone signaling pathway","1/2","1175/20540",0.111141067604874,0.151949303867606,0.140493666449422,"etodolac",1,1.96259286987621
"48","hsa05203","Viral carcinogenesis","1/2","1175/20540",0.111141067604874,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"49","hsa05016","Huntington disease","1/2","1185/20540",0.112058859880078,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"50","hsa04750","Inflammatory mediator regulation of TRP channels","1/2","1195/20540",0.11297617807678,0.151949303867606,0.140493666449422,"etodolac",1,1.96259286987621
"51","hsa05135","Yersinia infection","1/2","1203/20540",0.113709691297621,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"52","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/2","1208/20540",0.114167982985133,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"53","hsa04621","NOD-like receptor signaling pathway","1/2","1226/20540",0.115816851717679,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"54","hsa04380","Osteoclast differentiation","1/2","1250/20540",0.118012954005425,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"55","hsa04926","Relaxin signaling pathway","1/2","1253/20540",0.118287274789601,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"56","hsa05012","Parkinson disease","1/2","1257/20540",0.118652969464177,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"57","hsa01522","Endocrine resistance","1/2","1259/20540",0.118835788356755,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"58","hsa05160","Hepatitis C","1/2","1262/20540",0.119109981139735,0.151949303867606,0.140493666449422,"etodolac",1,1.96259286987621
"59","hsa05171","Coronavirus disease - COVID-19","1/2","1356/20540",0.127679741767544,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"60","hsa04915","Estrogen signaling pathway","1/2","1374/20540",0.129315981048807,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"61","hsa05020","Prion disease","1/2","1382/20540",0.130042705465504,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"62","hsa05169","Epstein-Barr virus infection","1/2","1405/20540",0.132130348073651,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"63","hsa04210","Apoptosis","1/2","1454/20540",0.136569571754934,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"64","hsa05165","Human papillomavirus infection","1/2","1478/20540",0.138739732467072,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"65","hsa05206","MicroRNAs in cancer","1/2","1500/20540",0.14072664761598,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"66","hsa05166","Human T-cell leukemia virus 1 infection","1/2","1523/20540",0.142801423733593,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"67","hsa05132","Salmonella infection","1/2","1549/20540",0.145143802943013,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"68","hsa05167","Kaposi sarcoma-associated herpesvirus infection","1/2","1557/20540",0.145863890260688,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"69","hsa05418","Fluid shear stress and atherosclerosis","1/2","1559/20540",0.146043864682256,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"70","hsa05161","Hepatitis B","1/2","1566/20540",0.146673625823018,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"71","hsa04510","Focal adhesion","1/2","1575/20540",0.147482977381762,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"72","hsa05131","Shigellosis","1/2","1579/20540",0.147842565925238,0.151949303867606,0.140493666449422,"vinblastine",1,1.96259286987621
"73","hsa05170","Human immunodeficiency virus 1 infection","1/2","1673/20540",0.156271060641135,0.158411760101973,0.146468910478353,"vinblastine",1,1.92094208821066
