"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count","logqvalue"
"1","hsa05214","Glioma","6/11","816/20540",1.50283224973274e-06,0.000192412969448724,9.93224842296047e-05,"midostaurin/palbociclib/etoposide/erlotinib/everolimus/trifluoperazine",6,9.21713858525688
"2","hsa04630","JAK-STAT signaling pathway","6/11","880/20540",2.33482767688796e-06,0.000192412969448724,9.93224842296047e-05,"midostaurin/palbociclib/etoposide/erlotinib/mitoxantrone/everolimus",6,9.21713858525688
"3","hsa05206","MicroRNAs in cancer","7/11","1500/20540",2.7751870593566e-06,0.000192412969448724,9.93224842296047e-05,"midostaurin/palbociclib/etoposide/erlotinib/mitoxantrone/everolimus/azacitidine",7,9.21713858525688
"4","hsa04934","Cushing syndrome","5/11","945/20540",7.47044867925789e-05,0.00263925810217317,0.00136237007298412,"midostaurin/palbociclib/etoposide/erlotinib/trifluoperazine",5,6.59852939525157
"5","hsa01523","Antifolate resistance","4/11","484/20540",8.80991446285168e-05,0.00263925810217317,0.00136237007298412,"fluorouracil/etoposide/mitoxantrone/trifluoperazine",4,6.59852939525157
"6","hsa04012","ErbB signaling pathway","5/11","987/20540",9.19127789301878e-05,0.00263925810217317,0.00136237007298412,"midostaurin/etoposide/erlotinib/everolimus/trifluoperazine",5,6.59852939525157
"7","hsa05226","Gastric cancer","5/11","1023/20540",0.000108988521144163,0.00263925810217317,0.00136237007298412,"midostaurin/etoposide/erlotinib/mitoxantrone/everolimus",5,6.59852939525157
"8","hsa04115","p53 signaling pathway","4/11","512/20540",0.000109547258937618,0.00263925810217317,0.00136237007298412,"midostaurin/clofarabine/palbociclib/etoposide",4,6.59852939525157
"9","hsa05224","Breast cancer","5/11","1048/20540",0.00012222767145401,0.00263925810217317,0.00136237007298412,"midostaurin/palbociclib/etoposide/erlotinib/everolimus",5,6.59852939525157
"10","hsa05212","Pancreatic cancer","5/11","1067/20540",0.000133098887512357,0.00263925810217317,0.00136237007298412,"midostaurin/palbociclib/etoposide/erlotinib/everolimus",5,6.59852939525157
"11","hsa02010","ABC transporters","3/11","199/20540",0.000139576149634158,0.00263925810217317,0.00136237007298412,"etoposide/mitoxantrone/trifluoperazine",3,6.59852939525157
"12","hsa05225","Hepatocellular carcinoma","5/11","1131/20540",0.000175332954260197,0.00303910454051009,0.00156876853811756,"midostaurin/palbociclib/etoposide/erlotinib/everolimus",5,6.45746433802727
"13","hsa05163","Human cytomegalovirus infection","6/11","1904/20540",0.000192912298485014,0.00308659677576022,0.00159328376076691,"midostaurin/palbociclib/etoposide/erlotinib/everolimus/trifluoperazine",6,6.44195813412027
"14","hsa04218","Cellular senescence","5/11","1248/20540",0.000278667622381083,0.00377485877334015,0.00194856070283753,"midostaurin/palbociclib/etoposide/everolimus/trifluoperazine",5,6.24066428004618
"15","hsa05219","Bladder cancer","4/11","656/20540",0.000284389222454718,0.00377485877334015,0.00194856070283753,"midostaurin/palbociclib/etoposide/erlotinib",4,6.24066428004618
"16","hsa01522","Endocrine resistance","5/11","1259/20540",0.000290373751795397,0.00377485877334015,0.00194856070283753,"midostaurin/palbociclib/etoposide/erlotinib/everolimus",5,6.24066428004618
"17","hsa05218","Melanoma","4/11","700/20540",0.000364440003554727,0.00445903063172843,0.00230172633824038,"midostaurin/palbociclib/etoposide/erlotinib",4,6.07409585574907
"18","hsa04066","HIF-1 signaling pathway","5/11","1400/20540",0.000476646658017679,0.00550791693709318,0.0028431555039651,"midostaurin/etoposide/erlotinib/everolimus/trifluoperazine",5,5.86284075067049
"19","hsa04310","Wnt signaling pathway","4/11","797/20540",0.000596735576726678,0.00628361452561618,0.00324356620249418,"midostaurin/palbociclib/etoposide/trifluoperazine",4,5.73108187469961
"20","hsa05165","Human papillomavirus infection","5/11","1478/20540",0.000612940011891363,0.00628361452561618,0.00324356620249418,"midostaurin/palbociclib/etoposide/erlotinib/everolimus",5,5.73108187469961
"21","hsa04976","Bile secretion","4/11","810/20540",0.00063440338960548,0.00628361452561618,0.00324356620249418,"clofarabine/etoposide/mitoxantrone/trifluoperazine",4,5.73108187469961
"22","hsa05167","Kaposi sarcoma-associated herpesvirus infection","5/11","1557/20540",0.000779521326896378,0.0073700198179294,0.00380436245662347,"midostaurin/palbociclib/etoposide/everolimus/trifluoperazine",5,5.57160685581409
"23","hsa04510","Focal adhesion","5/11","1575/20540",0.00082188078074999,0.00743266097373904,0.00383669746620133,"midostaurin/palbociclib/etoposide/erlotinib/trifluoperazine",5,5.56314331726805
"24","hsa05231","Choline metabolism in cancer","4/11","912/20540",0.000991701029323664,0.00859474225413842,0.00443655723644797,"midostaurin/etoposide/erlotinib/everolimus",4,5.4178766005103
"25","hsa05210","Colorectal cancer","4/11","949/20540",0.00115100303610135,0.00957634526036325,0.00494325514451949,"midostaurin/etoposide/erlotinib/everolimus",4,5.30973122864785
"26","hsa05230","Central carbon metabolism in cancer","4/11","971/20540",0.00125392654093585,0.00973437393175495,0.00502482864898282,"midostaurin/etoposide/erlotinib/everolimus",4,5.29336392532332
"27","hsa05223","Non-small cell lung cancer","4/11","973/20540",0.00126359661614127,0.00973437393175495,0.00502482864898282,"midostaurin/palbociclib/etoposide/erlotinib",4,5.29336392532332
"28","hsa00240","Pyrimidine metabolism","3/11","446/20540",0.00147356350600483,0.0105815829077625,0.00546215312040372,"fluorouracil/clofarabine/etoposide",3,5.20991222256235
"29","hsa05205","Proteoglycans in cancer","5/11","1790/20540",0.00147531684771689,0.0105815829077625,0.00546215312040372,"midostaurin/etoposide/erlotinib/everolimus/trifluoperazine",5,5.20991222256235
