"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count","logqvalue"
"1","hsa04970","Salivary secretion","13/37","884/20548",2.16171955277549e-09,5.27459570877221e-07,4.14139956426463e-07,"diazepam/quinine/phentolamine/riluzole/olanzapine/quinidine/lamotrigine/cyproheptadine/midostaurin/tamsulosin/cabergoline/doxazosin/amiodarone",13,14.697061861249
"2","hsa04261","Adrenergic signaling in cardiomyocytes","13/37","1091/20548",2.68210367362414e-08,3.27216648182145e-06,2.56917299262944e-06,"diazepam/phentolamine/riluzole/olanzapine/quinidine/lamotrigine/cyproheptadine/midostaurin/tamsulosin/cabergoline/doxazosin/amiodarone/tetracaine",13,12.8719265035947
"3","hsa04270","Vascular smooth muscle contraction","13/37","1253/20548",1.36187329195478e-07,1.10765694412322e-05,8.69687505739541e-06,"diazepam/phentolamine/olanzapine/quinidine/cholic-acid/sulfasalazine/lamotrigine/cyproheptadine/midostaurin/tamsulosin/cabergoline/doxazosin/bimatoprost",13,11.6525467856326
"4","hsa04726","Serotonergic synapse","13/37","1377/20548",4.05283340127573e-07,2.4722283747782e-05,1.94109389218996e-05,"diazepam/quinine/olanzapine/flumazenil/quinidine/sulfasalazine/lamotrigine/cyproheptadine/midostaurin/cabergoline/pentobarbital/amiodarone/albendazole",13,10.8496737888518
"5","hsa05016","Huntington disease","11/37","1185/20548",4.76909973363923e-06,0.000232732067001594,0.000182731821373124,"ixazomib/riluzole/cholic-acid/sulfasalazine/carfilzomib/midostaurin/pentobarbital/amiodarone/ixabepilone/albendazole/bortezomib",11,8.6074909369326
"6","hsa04022","cGMP-PKG signaling pathway","12/37","1509/20548",7.7397980134458e-06,0.000261612873493922,0.0002054078644344,"diazepam/phentolamine/olanzapine/quinidine/lamotrigine/cyproheptadine/midostaurin/tamsulosin/cabergoline/doxazosin/amiodarone/tetracaine",12,8.49051297281721
"7","hsa05012","Parkinson disease","11/37","1257/20548",8.38388371846305e-06,0.000261612873493922,0.0002054078644344,"ixazomib/olanzapine/cholic-acid/carfilzomib/lamotrigine/midostaurin/cabergoline/thiothixene/ixabepilone/albendazole/bortezomib",11,8.49051297281721
"8","hsa04152","AMPK signaling pathway","10/37","1016/20548",8.57747126209581e-06,0.000261612873493922,0.0002054078644344,"diazepam/phentolamine/olanzapine/sulfasalazine/cyproheptadine/midostaurin/cabergoline/doxazosin/orlistat/amiodarone",10,8.49051297281721
"9","hsa04540","Gap junction","9/37","994/20548",5.10632716462864e-05,0.00138438203129932,0.00108696087013148,"olanzapine/lamotrigine/cyproheptadine/midostaurin/cabergoline/thiothixene/amiodarone/ixabepilone/albendazole",9,6.82436966953013
"10","hsa05032","Morphine addiction","8/37","825/20548",8.94221374528391e-05,0.00203265633366295,0.00159595967526599,"diazepam/olanzapine/flumazenil/lamotrigine/midostaurin/cabergoline/pentobarbital/thiothixene",8,6.44028004639778
